Regionskode,Regionsnavn,Kommunekode ,Kommunenavn,Ejerlavskode,Ejerlavsbetegnelse
1085,Sjælland,390,Vordingborg Kommune,320559,"Tostenæs By, Fanefjord"
1085,Sjælland,390,Vordingborg Kommune,320560,"Vindebæk By, Fanefjord"
1085,Sjælland,390,Vordingborg Kommune,320561,"Vollerup By, Fanefjord"
1085,Sjælland,390,Vordingborg Kommune,320651,"Keldbylille By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320652,"Keldby By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320653,"Pollerup By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320654,"Spejlsby By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320655,"Tåstrup By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320656,"Hovedgårdsjorderne, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320657,"Ullemarke By, Keldby"
1085,Sjælland,390,Vordingborg Kommune,320751,"Busemarke By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320752,"Busene By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320753,"Klintholm Hgd., Magleby"
1085,Sjælland,390,Vordingborg Kommune,320754,"Liselund Hgd., Magleby"
1085,Sjælland,390,Vordingborg Kommune,320755,"Magleby By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320756,"Mandemarke By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320757,"Stubberup By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320758,"Sømarke By, Magleby"
1085,Sjælland,390,Vordingborg Kommune,320851,"Nyord Ø, Nyord"
1085,Sjælland,390,Vordingborg Kommune,2001751,Præstø Bygrunde
1085,Sjælland,390,Vordingborg Kommune,2001752,Præstø Markjorder
1085,Sjælland,390,Vordingborg Kommune,2001753,"Nygård, Præstø Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001754,"Nysø Hgd., Præstø Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001851,Stege Bygrunde
1085,Sjælland,390,Vordingborg Kommune,2001852,Stege Markjorder
1085,Sjælland,390,Vordingborg Kommune,2001853,Stege Sekstenjorder
1085,Sjælland,390,Vordingborg Kommune,2001854,"Bissinge, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001855,"Hegnede, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001856,"Hovedskov, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001857,"Koster, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001858,"Koster Færgegård, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001859,"Koster Vig, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001860,"Lendemarke, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001861,"Neble, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001862,"Svensmarke, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001863,"Tjørnemarke, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001864,"Tøvelde, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001865,"Udby, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2001866,"Ulvshale, Stege Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002051,Vordingborg Bygrunde
1085,Sjælland,390,Vordingborg Kommune,2002052,"Nyråd, Vordingborg Grunde"
1085,Sjælland,390,Vordingborg Kommune,2002053,"Bakkebølle, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002054,"Bjergemark, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002055,"Græsbjerg, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002056,"Hulemose Mølle, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002057,"Iselingen Hgd., Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002058,"Knudsby, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002059,"Knudshoved, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002060,"Marienberg Hgd., Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002061,Vordingborg Markjorder
1085,Sjælland,390,Vordingborg Kommune,2002062,"Masnedø, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002063,"Nyråd, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002064,"Ore, Vordingborg Jorder"
1085,Sjælland,390,Vordingborg Kommune,2002065,"Vintersbølle, Vordingborg Jorder"
1083,Syddanmark,420,Assens Kommune,330251,"Broholm Gde., Brylle"
1083,Syddanmark,420,Assens Kommune,330252,"Brylle By, Brylle"
1083,Syddanmark,420,Assens Kommune,330253,"Gundestrup By, Brylle"
1083,Syddanmark,420,Assens Kommune,330254,"Ll. Stærmose, Brylle"
1083,Syddanmark,420,Assens Kommune,330255,"Render By, Brylle"
1083,Syddanmark,420,Assens Kommune,330256,"Stærmose, Brylle"
1083,Syddanmark,420,Assens Kommune,330257,"Tobo Gde., Brylle"
1083,Syddanmark,420,Assens Kommune,331251,"Bågegård, Tommerup"
1083,Syddanmark,420,Assens Kommune,331252,"Brændholtgård, Tommerup"
1083,Syddanmark,420,Assens Kommune,331253,"Holmehave, Tommerup"
1083,Syddanmark,420,Assens Kommune,331254,"Høgsholt Skov, Tommerup"
1083,Syddanmark,420,Assens Kommune,331255,"St. Appe, Tommerup"
1083,Syddanmark,420,Assens Kommune,331256,"Tallerupgård, Tommerup"
1083,Syddanmark,420,Assens Kommune,331257,"Tommerup By, Tommerup"
1083,Syddanmark,420,Assens Kommune,331258,"Skovstrup, Tommerup"
1083,Syddanmark,420,Assens Kommune,331551,"Bregnemose By, Verninge"
1083,Syddanmark,420,Assens Kommune,331552,"Hjelmerup By, Verninge"
1083,Syddanmark,420,Assens Kommune,331553,"Langsted By, Verninge"
1083,Syddanmark,420,Assens Kommune,331554,"Nårup By, Verninge"
1083,Syddanmark,420,Assens Kommune,331555,"Skovsbo, Verninge"
1083,Syddanmark,420,Assens Kommune,331556,"Solevad By, Verninge"
1083,Syddanmark,420,Assens Kommune,331557,"Verninge By, Verninge"
1083,Syddanmark,420,Assens Kommune,331558,"Verninge Præstegård, Verninge"
1083,Syddanmark,420,Assens Kommune,331651,"Andebølle By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331652,"Assenbølle By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331653,"Bred By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331654,"Fuglevig Præstegård, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331655,"Gadsbølle By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331656,"Gl. Grøftebjerg Gde., Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331657,"Kildebjerg, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331658,"Kådekilde, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331659,"Kelstrupskov, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331660,"Kelstrup By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331661,"Koelbjerg By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331662,"Magtenbølle By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331663,"Ny Grøftebjerg Gde., Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331664,"Skalbjerg By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331665,"Skallebølle By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,331666,"Skovsby By, Vissenbjerg"
1083,Syddanmark,420,Assens Kommune,390151,"Bågø By, Bågø"
1083,Syddanmark,420,Assens Kommune,390251,"Barløse By, Barløse"
1083,Syddanmark,420,Assens Kommune,390252,"Bastholm, Barløse"
1083,Syddanmark,420,Assens Kommune,390253,"Kaslunde By, Barløse"
1083,Syddanmark,420,Assens Kommune,390254,"Myllerup By, Barløse"
1083,Syddanmark,420,Assens Kommune,390255,"Tårup By, Barløse"
1083,Syddanmark,420,Assens Kommune,390351,"Agernæs, Dreslette"
1083,Syddanmark,420,Assens Kommune,390352,"Brydegård By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390353,"Dreslette By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390354,"Flenstofte Hgd., Dreslette"
1083,Syddanmark,420,Assens Kommune,390355,"Nældemose Bys Skovhaver, Dreslette"
1083,Syddanmark,420,Assens Kommune,390356,"Skårup By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390357,"Snave By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390358,"Strærup By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390359,"Ungersbjerg, Dreslette"
1083,Syddanmark,420,Assens Kommune,390360,"Mullerød By, Dreslette"
1083,Syddanmark,420,Assens Kommune,390451,"Dærup By, Flemløse"
1083,Syddanmark,420,Assens Kommune,390452,"Flemløse By, Flemløse"
1083,Syddanmark,420,Assens Kommune,390453,"Høed By, Flemløse"
1083,Syddanmark,420,Assens Kommune,390454,"Voldtofte By, Flemløse"
1083,Syddanmark,420,Assens Kommune,390551,"Aborg By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390552,"Brahesborg Hgd., Gamtofte"
1083,Syddanmark,420,Assens Kommune,390553,"Egerup By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390554,"Gamtofte By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390555,"Hestholm, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390556,"Lundager By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390557,"Melby By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390558,"Vistorp By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390559,"Voldbro By, Gamtofte"
1083,Syddanmark,420,Assens Kommune,390651,"Akkerup By, Haarby"
1083,Syddanmark,420,Assens Kommune,390652,"Filstrup, Haarby"
1083,Syddanmark,420,Assens Kommune,390653,"Haarby By, Haarby"
1083,Syddanmark,420,Assens Kommune,390654,"Højsgård, Haarby"
1083,Syddanmark,420,Assens Kommune,390655,"Løgismose Hgd., Haarby"
1083,Syddanmark,420,Assens Kommune,390656,"Nældemose By, Haarby"
1083,Syddanmark,420,Assens Kommune,390657,"Sarup By, Haarby"
1083,Syddanmark,420,Assens Kommune,390658,"Strandby By, Haarby"
1083,Syddanmark,420,Assens Kommune,390659,"Strærup Bys Skovhaver, Haarby"
1083,Syddanmark,420,Assens Kommune,390660,"Strærup By, Haarby"
1083,Syddanmark,420,Assens Kommune,390751,"Helnæs By, Helnæs"
1083,Syddanmark,420,Assens Kommune,390851,"Holevadgård, Holevad"
1083,Syddanmark,420,Assens Kommune,390951,"Billeskov Hgd., Kerte"
1083,Syddanmark,420,Assens Kommune,390952,"Favrskov By, Kerte"
1083,Syddanmark,420,Assens Kommune,390953,"Hjærup By, Kerte"
1083,Syddanmark,420,Assens Kommune,390954,"Kerte By, Kerte"
1083,Syddanmark,420,Assens Kommune,390955,"Nyfæste, Kerte"
1083,Syddanmark,420,Assens Kommune,390956,"Øreløkkegård, Kerte"
1083,Syddanmark,420,Assens Kommune,390957,"Ørsbjerg By, Kerte"
1083,Syddanmark,420,Assens Kommune,391051,"Follesled, Kærum"
1083,Syddanmark,420,Assens Kommune,391052,"Ebberup By, Kærum"
1083,Syddanmark,420,Assens Kommune,391053,"Kærumgård, Kærum"
1083,Syddanmark,420,Assens Kommune,391054,"Melby By, Kærum"
1083,Syddanmark,420,Assens Kommune,391055,"Nordby By, Kærum"
1083,Syddanmark,420,Assens Kommune,391056,"Saltofte By, Kærum"
1083,Syddanmark,420,Assens Kommune,391057,"Torø, Kærum"
1083,Syddanmark,420,Assens Kommune,391151,"Glamsbjerg By, Køng"
1083,Syddanmark,420,Assens Kommune,391152,"Gummerup By, Køng"
1083,Syddanmark,420,Assens Kommune,391153,"Højbjerggård, Køng"
1083,Syddanmark,420,Assens Kommune,391154,"Højrup By, Køng"
1083,Syddanmark,420,Assens Kommune,391155,"Køng By, Køng"
1083,Syddanmark,420,Assens Kommune,391156,"Holte By, Køng"
1083,Syddanmark,420,Assens Kommune,391157,"Søholm Hgd., Køng"
1083,Syddanmark,420,Assens Kommune,391251,"Brændholtgård, Orte"
1083,Syddanmark,420,Assens Kommune,391252,"Frøbjerg By, Orte"
1083,Syddanmark,420,Assens Kommune,391253,"Ladegård By, Orte"
1083,Syddanmark,420,Assens Kommune,391254,"Orte By, Orte"
1083,Syddanmark,420,Assens Kommune,391255,"Pejrupgård, Orte"
1083,Syddanmark,420,Assens Kommune,391256,"Topgård, Orte"
1083,Syddanmark,420,Assens Kommune,391257,"Ulskovgård, Orte"
1083,Syddanmark,420,Assens Kommune,391351,"Næs By, Sandager"
1083,Syddanmark,420,Assens Kommune,391352,"Orelund Hgd., Sandager"
1083,Syddanmark,420,Assens Kommune,391353,"Sandager By, Sandager"
1083,Syddanmark,420,Assens Kommune,391354,"Stubberup By, Sandager"
1083,Syddanmark,420,Assens Kommune,391355,"Torup By, Sandager"
1083,Syddanmark,420,Assens Kommune,391451,"Skydebjerg By, Skydebjerg"
1083,Syddanmark,420,Assens Kommune,391551,"Kirke Søby By, Søby"
1083,Syddanmark,420,Assens Kommune,391552,"Skovgårde, Søby"
1083,Syddanmark,420,Assens Kommune,391553,"Sø Søby By, Søby"
1083,Syddanmark,420,Assens Kommune,391651,"Bukkerup By, Søllested"
1083,Syddanmark,420,Assens Kommune,391652,"Falden, Søllested"
1083,Syddanmark,420,Assens Kommune,391653,"Ll. Vistorp, Søllested"
1083,Syddanmark,420,Assens Kommune,391654,"Søllested By, Søllested"
1083,Syddanmark,420,Assens Kommune,391751,"Hagenskov Hgd., Sønderby"
1083,Syddanmark,420,Assens Kommune,391752,"Sønderby By, Sønderby"
1083,Syddanmark,420,Assens Kommune,391951,"Blangstrup By, Turup"
1083,Syddanmark,420,Assens Kommune,391952,"Hesle By, Turup"
1083,Syddanmark,420,Assens Kommune,391953,"Turup By, Turup"
1083,Syddanmark,420,Assens Kommune,391954,"Vedtofte By, Turup"
1083,Syddanmark,420,Assens Kommune,392051,"Brahesholm Hgd., Vedtofte"
1083,Syddanmark,420,Assens Kommune,392052,"Hesle By, Vedtofte"
1083,Syddanmark,420,Assens Kommune,392053,"Vedtofte By, Vedtofte"
1083,Syddanmark,420,Assens Kommune,392151,"Højbjerg By, Ørsted"
1083,Syddanmark,420,Assens Kommune,392152,"Krengerup Hgd., Ørsted"
1083,Syddanmark,420,Assens Kommune,392153,"Nyrup By, Ørsted"
1083,Syddanmark,420,Assens Kommune,392154,"Ørsted By, Ørsted"
1083,Syddanmark,420,Assens Kommune,392251,"Aarup By, Aarup"
1083,Syddanmark,420,Assens Kommune,392252,"Skydebjerg By, Aarup"
1083,Syddanmark,420,Assens Kommune,401651,"Ålsbo By, Rørup"
1083,Syddanmark,420,Assens Kommune,401652,"Blankenborg, Rørup"
1083,Syddanmark,420,Assens Kommune,401653,"Erholm Hgd., Rørup"
1083,Syddanmark,420,Assens Kommune,401654,"Etterup By, Rørup"
1083,Syddanmark,420,Assens Kommune,401655,"Gildebro Mølle, Rørup"
1083,Syddanmark,420,Assens Kommune,401656,"Gribsvad, Rørup"
1083,Syddanmark,420,Assens Kommune,401657,"Hækkebølle By, Rørup"
1083,Syddanmark,420,Assens Kommune,401658,"Ormehøj, Rørup"
1083,Syddanmark,420,Assens Kommune,441551,"Damsbo Hgd., Jordløse"
1083,Syddanmark,420,Assens Kommune,441552,"Jordløse By, Jordløse"
1083,Syddanmark,420,Assens Kommune,441553,"Søbo Hgd., Jordløse"
1083,Syddanmark,420,Assens Kommune,441554,"Trunderup By, Jordløse"
1083,Syddanmark,420,Assens Kommune,2003451,Assens Bygrunde
1083,Syddanmark,420,Assens Kommune,2003452,Assens Markjorder
1083,Syddanmark,530,Billund Kommune,1120351,"Filskov By, Filskov"
1083,Syddanmark,530,Billund Kommune,1120352,"Omvrå Søndermark, Filskov"
1083,Syddanmark,530,Billund Kommune,1121154,"Båstlund, Ringive"
1083,Syddanmark,530,Billund Kommune,1121351,"Baggesgårde, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121352,"Bøvl By, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121353,"Juellingsholm Hgd., Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121354,"Kirkeby By, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121355,"Ll. Brande By, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121356,"Møbjerg, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1121357,"Østerby By, Sdr. Omme"
1083,Syddanmark,530,Billund Kommune,1130651,"Åst By, Lindballe"
1083,Syddanmark,530,Billund Kommune,1130653,"Gødsbøl, Lindballe"
1083,Syddanmark,530,Billund Kommune,1330154,"Stenderup By, Ansager"
1083,Syddanmark,530,Billund Kommune,1360151,"Billund By, Grene"
1083,Syddanmark,530,Billund Kommune,1360152,"Grene By, Grene"
1083,Syddanmark,530,Billund Kommune,1360153,"Krog By, Grene"
1083,Syddanmark,530,Billund Kommune,1360154,"Løvlund Gde., Grene"
1083,Syddanmark,530,Billund Kommune,1360155,"Ankelbo Gde., Grene"
1083,Syddanmark,530,Billund Kommune,1360156,"Plougslund By, Grene"
1083,Syddanmark,530,Billund Kommune,1360157,"Silkeborg Gde., Grene"
1083,Syddanmark,530,Billund Kommune,1360158,"Sdr. Elkær, Grene"
1083,Syddanmark,530,Billund Kommune,1360251,"Eg By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360252,"Grindsted By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360253,"Dal By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360254,"Hinnum By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360255,"Horsbøl Gde., Grindsted"
1083,Syddanmark,530,Billund Kommune,1360256,"Jerrig By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360257,"Loft, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360258,"Morsbøl By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360259,"Nollund By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360260,"St. Modvig Gde., Grindsted"
1083,Syddanmark,530,Billund Kommune,1360261,"Sønderby By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360262,"Urup By, Grindsted"
1083,Syddanmark,530,Billund Kommune,1360263,"Utoft Gde., Grindsted"
1083,Syddanmark,530,Billund Kommune,1360351,"Askær Gde., Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360352,"Bolding Gde., Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360353,"Donslund By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360354,"Fugdal By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360355,"Gilbjerg By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360356,"Hejnsvig By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360357,"Klink By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360358,"Risbøl, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360359,"Trøllund By, Hejnsvig"
1083,Syddanmark,530,Billund Kommune,1360451,"Fitting By, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360452,"Frederiksnåde Koloni, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360453,"Høllund By, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360454,"Ll. Almstok By, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360455,"Nebel By, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360456,"Moltkenberg, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360457,"Rankenbjerg Gde., Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360458,"St. Almstok By, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360459,"Slauggård, Vorbasse"
1083,Syddanmark,530,Billund Kommune,1360460,"Vorbasse By, Vorbasse"
1083,Syddanmark,561,Esbjerg Kommune,1290251,"Bramming Hgd., Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290252,"Mulvad By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290253,"Nørå By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290254,"Smedegård, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290255,"Sønderhøe By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290256,"Terp By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290257,"Terpager By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290258,"Tømmerby By, Bramming"
1083,Syddanmark,561,Esbjerg Kommune,1290351,"Ll. Darum By, Darum"
1083,Syddanmark,561,Esbjerg Kommune,1290352,"St. Darum By, Darum"
1083,Syddanmark,561,Esbjerg Kommune,1290451,"Ajke By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290452,"Bjerndrup By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290453,"Hessellund By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290454,"Ilsted By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290455,"Lovrup By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290456,"Nørhøe Gde., Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290457,"Nr. Bøel By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290458,"Nr. Gørding By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290459,"Stårup By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290460,"Sdr. Bøel By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290461,"Sdr. Gørding By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290462,"Tange By, Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290463,"Varho Gde., Gørding"
1083,Syddanmark,561,Esbjerg Kommune,1290551,"Hunderup By, Hunderup"
1083,Syddanmark,561,Esbjerg Kommune,1290552,"Kærgård Hgd., Hunderup"
1083,Syddanmark,561,Esbjerg Kommune,1290553,"Kragelund By, Hunderup"
1083,Syddanmark,561,Esbjerg Kommune,1290554,"Sejstrup By, Hunderup"
1083,Syddanmark,561,Esbjerg Kommune,1290651,"Gredsted By, Jernved"
1083,Syddanmark,561,Esbjerg Kommune,1290652,"Jernved By, Jernved"
1083,Syddanmark,561,Esbjerg Kommune,1290653,"Jernvedlund By, Jernved"
1083,Syddanmark,561,Esbjerg Kommune,1290654,"Plovstrup By, Jernved"
1083,Syddanmark,561,Esbjerg Kommune,1290851,"Grisbæk By, Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290852,"Lykkesgård, Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290853,"Nr. Vejrup By, Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290854,"Rebelsig, Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290855,"Sdr. Vejrup By, Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290856,"Vibæk Gde., Vejrup"
1083,Syddanmark,561,Esbjerg Kommune,1290951,"Jedsted By, Vilslev"
1083,Syddanmark,561,Esbjerg Kommune,1290952,"Vilslev By, Vilslev"
1083,Syddanmark,561,Esbjerg Kommune,1300151,"Hillerup By, Farup"
1083,Syddanmark,561,Esbjerg Kommune,1300152,"Kærbøl By, Farup"
1083,Syddanmark,561,Esbjerg Kommune,1300153,"Nr. Farup By, Farup"
1083,Syddanmark,561,Esbjerg Kommune,1300154,"Kirkeby By, Farup"
1083,Syddanmark,561,Esbjerg Kommune,1300251,"Brokær By, Hjortlund"
1083,Syddanmark,561,Esbjerg Kommune,1300252,"Hedegård By, Hjortlund"
1083,Syddanmark,561,Esbjerg Kommune,1300253,"Hjortlund By, Hjortlund"
1083,Syddanmark,561,Esbjerg Kommune,1300351,"Kalvslund By, Kalvslund"
1083,Syddanmark,561,Esbjerg Kommune,1300352,"Villebøl By, Kalvslund"
1083,Syddanmark,561,Esbjerg Kommune,1300353,"Hjortvad, Kalvslund"
1083,Syddanmark,561,Esbjerg Kommune,1300451,"Mandø By, Mandø"
1083,Syddanmark,561,Esbjerg Kommune,1300551,"Fæsted By, Obbekær"
1083,Syddanmark,561,Esbjerg Kommune,1300552,"Harreby By, Obbekær"
1083,Syddanmark,561,Esbjerg Kommune,1300553,"Obbekær By, Obbekær"
1083,Syddanmark,561,Esbjerg Kommune,1300651,"Klåbygård, Ribe"
1083,Syddanmark,561,Esbjerg Kommune,1300652,"Ø. Vedsted By, Ribe"
1083,Syddanmark,561,Esbjerg Kommune,1300751,"Favrholt By, Seem"
1083,Syddanmark,561,Esbjerg Kommune,1300752,"Høm By, Seem"
1083,Syddanmark,561,Esbjerg Kommune,1300753,"Karkov, Seem"
1083,Syddanmark,561,Esbjerg Kommune,1300754,"Snepsgårde, Seem"
1083,Syddanmark,561,Esbjerg Kommune,1300755,"Seem By, Seem"
1083,Syddanmark,561,Esbjerg Kommune,1300756,"Seem Holmenge, Seem"
